elapsed_s,odom_x,odom_y,odom_h_deg,map_x,map_y,map_h_deg,delta_x,delta_y,delta_h_deg
10.407,1.169739,0.010986,0.6097,1.161974,-0.001941,0.087,-0.007765,-0.012927,-0.5227
10.502,1.196289,0.010986,0.379,1.161974,-0.001941,0.087,-0.034315,-0.012927,-0.292
10.505,1.196289,0.010986,0.379,1.188523,-0.002184,-0.1436,-0.007766,-0.01317,-0.5227
10.603,1.22345,0.010681,0.2362,1.188523,-0.002184,-0.1436,-0.034927,-0.012865,-0.3798
10.606,1.22345,0.010681,0.2362,1.21568,-0.002737,-0.2865,-0.00777,-0.013418,-0.5227
10.705,1.250305,0.010681,0.39,1.21568,-0.002737,-0.2865,-0.034625,-0.013418,-0.6765
10.708,1.250305,0.010681,0.39,1.242534,-0.002981,-0.1327,-0.007771,-0.013662,-0.5227
10.808,1.276855,0.010681,0.423,1.242534,-0.002981,-0.1327,-0.034321,-0.013662,-0.5557
10.811,1.276855,0.010681,0.423,1.269083,-0.003224,-0.0997,-0.007772,-0.013905,-0.5227
10.907,1.303711,0.010986,0.4944,1.269083,-0.003224,-0.0997,-0.034628,-0.01421,-0.5941
10.912,1.303711,0.010986,0.4944,1.29594,-0.003164,-0.0283,-0.007771,-0.01415,-0.5227
11.009,1.330261,0.011292,0.5438,1.29594,-0.003164,-0.0283,-0.034321,-0.014456,-0.5721
11.013,1.330261,0.011292,0.5438,1.322492,-0.003101,0.0211,-0.007769,-0.014393,-0.5227
11.111,1.357117,0.011292,0.4779,1.322492,-0.003101,0.0211,-0.034625,-0.014393,-0.4568
11.123,1.357117,0.011292,0.4779,1.349346,-0.003346,-0.0448,-0.007771,-0.014638,-0.5227
11.215,1.383972,0.011597,0.3131,1.349346,-0.003346,-0.0448,-0.034626,-0.014943,-0.3579
11.221,1.383972,0.011597,0.3131,1.376204,-0.003285,-0.2096,-0.007768,-0.014882,-0.5227
11.315,1.411438,0.011292,0.2417,1.376204,-0.003285,-0.2096,-0.035234,-0.014577,-0.4513
11.319,1.411438,0.011292,0.2417,1.403666,-0.003841,-0.281,-0.007772,-0.015133,-0.5227
11.416,1.438293,0.010986,0.3076,1.403666,-0.003841,-0.281,-0.034627,-0.014827,-0.5886
11.419,1.438293,0.010986,0.3076,1.430517,-0.004391,-0.2151,-0.007776,-0.015377,-0.5227
11.517,1.465149,0.010681,0.3571,1.430517,-0.004391,-0.2151,-0.034632,-0.015072,-0.5721
11.52,1.465149,0.010681,0.3571,1.457369,-0.004941,-0.1656,-0.00778,-0.015622,-0.5227
11.619,1.492004,0.010681,0.4175,1.457369,-0.004941,-0.1656,-0.034635,-0.015622,-0.5831
11.623,1.492004,0.010681,0.4175,1.484223,-0.005186,-0.1052,-0.007781,-0.015867,-0.5227
11.721,1.519165,0.010681,0.39,1.484223,-0.005186,-0.1052,-0.034942,-0.015867,-0.4952
11.725,1.519165,0.010681,0.39,1.511383,-0.005434,-0.1327,-0.007782,-0.016115,-0.5227
11.824,1.545715,0.010986,0.4175,1.511383,-0.005434,-0.1327,-0.034332,-0.01642,-0.5502
11.827,1.545715,0.010986,0.4175,1.537935,-0.005371,-0.1052,-0.00778,-0.016357,-0.5227
11.925,1.572571,0.011292,0.3516,1.537935,-0.005371,-0.1052,-0.034636,-0.016663,-0.4568
11.93,1.572571,0.011292,0.3516,1.564792,-0.005311,-0.1711,-0.007779,-0.016603,-0.5227
12.06,1.600037,0.011292,0.2582,1.564792,-0.005311,-0.1711,-0.035245,-0.016603,-0.4293
12.075,1.600037,0.011292,0.2582,1.592256,-0.005562,-0.2645,-0.007781,-0.016854,-0.5227
12.135,1.626892,0.011292,0.2142,1.592256,-0.005562,-0.2645,-0.034636,-0.016854,-0.4788
12.147,1.626892,0.011292,0.2142,1.619111,-0.005807,-0.3085,-0.007781,-0.017099,-0.5227
12.229,1.653748,0.011292,0.2197,1.619111,-0.005807,-0.3085,-0.034637,-0.017099,-0.5282
12.234,1.653748,0.011292,0.2197,1.645965,-0.006052,-0.303,-0.007783,-0.017344,-0.5227
12.331,1.680298,0.011292,0.2142,1.645965,-0.006052,-0.303,-0.034333,-0.017344,-0.5172
12.334,1.680298,0.011292,0.2142,1.672514,-0.006294,-0.3085,-0.007784,-0.017586,-0.5227
12.438,1.706848,0.011292,0.1648,1.672514,-0.006294,-0.3085,-0.034334,-0.017586,-0.4733
12.466,1.706848,0.011292,0.1648,1.699063,-0.006536,-0.3579,-0.007785,-0.017828,-0.5227
12.535,1.733704,0.011292,0.2197,1.699063,-0.006536,-0.3579,-0.034641,-0.017828,-0.5777
12.541,1.733704,0.011292,0.2197,1.725918,-0.006781,-0.303,-0.007786,-0.018073,-0.5227
